,Pin Code,Video Timestamp,Time Passed,X-Coord (Both),Y-Coord (Both),X-Coord (Head),Y-Coord (Head),X-Coord (Eye),Y-Coord (Eye),Current Timestamp
1888,2854,2021-03-12 13:14:44,1905.0802139037432,592,1167,525,1148,67,19,2021-03-12 13:14:45.905
1889,2854,2021-03-12 13:14:44,1938.5026737967914,591,1165,523,1145,68,20,2021-03-12 13:14:45.939
1890,2854,2021-03-12 13:14:44,1971.9251336898394,586,1162,521,1143,65,19,2021-03-12 13:14:45.972
1891,2854,2021-03-12 13:14:44,2005.3475935828876,583,1158,517,1139,66,19,2021-03-12 13:14:46.005
1892,2854,2021-03-12 13:14:44,2038.7700534759358,582,1156,514,1137,68,19,2021-03-12 13:14:46.039
1893,2854,2021-03-12 13:14:44,2072.192513368984,579,1152,510,1132,69,20,2021-03-12 13:14:46.072
1894,2854,2021-03-12 13:14:44,2105.614973262032,579,1143,509,1122,70,21,2021-03-12 13:14:46.106
1895,2854,2021-03-12 13:14:44,2139.03743315508,577,1140,507,1119,70,21,2021-03-12 13:14:46.139
1896,2854,2021-03-12 13:14:44,2172.4598930481284,578,1135,506,1113,72,22,2021-03-12 13:14:46.172
1897,2854,2021-03-12 13:14:44,2205.882352941176,581,1132,511,1110,70,22,2021-03-12 13:14:46.206
1898,2854,2021-03-12 13:14:44,2239.3048128342243,583,1130,514,1107,69,23,2021-03-12 13:14:46.239
1899,2854,2021-03-12 13:14:44,2272.7272727272725,586,1129,519,1105,67,24,2021-03-12 13:14:46.273
1900,2854,2021-03-12 13:14:44,2306.1497326203207,587,1128,517,1105,70,23,2021-03-12 13:14:46.306
1901,2854,2021-03-12 13:14:44,2339.572192513369,589,1127,520,1104,69,23,2021-03-12 13:14:46.340
1902,2854,2021-03-12 13:14:44,2372.994652406417,591,1127,522,1103,69,24,2021-03-12 13:14:46.373
1903,2854,2021-03-12 13:14:44,2406.4171122994653,589,1128,520,1105,69,23,2021-03-12 13:14:46.406
1904,2854,2021-03-12 13:14:44,2439.839572192513,593,1127,526,1105,67,22,2021-03-12 13:14:46.440
1905,2854,2021-03-12 13:14:44,2473.2620320855613,593,1127,525,1104,68,23,2021-03-12 13:14:46.473
1906,2854,2021-03-12 13:14:44,2506.6844919786095,593,1127,526,1104,67,23,2021-03-12 13:14:46.507
1907,2854,2021-03-12 13:14:44,2540.1069518716577,597,1127,530,1104,67,23,2021-03-12 13:14:46.540
1908,2854,2021-03-12 13:14:44,2573.529411764706,602,1128,532,1105,70,23,2021-03-12 13:14:46.574
1909,2854,2021-03-12 13:14:44,2606.951871657754,602,1129,531,1106,71,23,2021-03-12 13:14:46.607
1910,2854,2021-03-12 13:14:44,2640.374331550802,602,1129,530,1106,72,23,2021-03-12 13:14:46.640
1911,2854,2021-03-12 13:14:44,2673.79679144385,600,1131,528,1109,72,22,2021-03-12 13:14:46.674
1912,2854,2021-03-12 13:14:44,2707.219251336898,600,1131,527,1107,73,24,2021-03-12 13:14:46.707
1913,2854,2021-03-12 13:14:44,2740.6417112299464,600,1130,528,1107,72,23,2021-03-12 13:14:46.741
1914,2854,2021-03-12 13:14:44,2774.0641711229946,601,1128,530,1105,71,23,2021-03-12 13:14:46.774
1915,2854,2021-03-12 13:14:44,2807.486631016043,607,1123,535,1100,72,23,2021-03-12 13:14:46.807
1916,2854,2021-03-12 13:14:44,2840.9090909090905,613,1122,539,1099,74,23,2021-03-12 13:14:46.841
1917,2854,2021-03-12 13:14:44,2874.3315508021387,621,1120,548,1098,73,22,2021-03-12 13:14:46.874
1918,2854,2021-03-12 13:14:44,2907.754010695187,625,1118,553,1095,72,23,2021-03-12 13:14:46.908
1919,2854,2021-03-12 13:14:44,2941.176470588235,629,1116,560,1094,69,22,2021-03-12 13:14:46.941
1920,2854,2021-03-12 13:14:44,2974.5989304812833,640,1108,569,1086,71,22,2021-03-12 13:14:46.975
1921,2854,2021-03-12 13:14:44,3008.0213903743315,653,1105,585,1083,68,22,2021-03-12 13:14:47.008
1922,2854,2021-03-12 13:14:44,3041.4438502673797,644,1109,575,1086,69,23,2021-03-12 13:14:47.041
1923,2854,2021-03-12 13:14:44,3074.8663101604275,644,1108,574,1086,70,22,2021-03-12 13:14:47.075
1924,2854,2021-03-12 13:14:44,3108.2887700534757,641,1111,573,1090,68,21,2021-03-12 13:14:47.108
1925,2854,2021-03-12 13:14:44,3141.711229946524,641,1111,571,1089,70,22,2021-03-12 13:14:47.142
1926,2854,2021-03-12 13:14:44,3175.133689839572,637,1110,568,1090,69,20,2021-03-12 13:14:47.175
1927,2854,2021-03-12 13:14:44,3208.5561497326203,630,1111,561,1090,69,21,2021-03-12 13:14:47.209
1928,2854,2021-03-12 13:14:44,3241.9786096256685,615,1121,544,1099,71,22,2021-03-12 13:14:47.242
1929,2854,2021-03-12 13:14:44,3275.401069518716,609,1122,535,1100,74,22,2021-03-12 13:14:47.275
1930,2854,2021-03-12 13:14:44,3308.8235294117644,607,1119,537,1097,70,22,2021-03-12 13:14:47.309
1931,2854,2021-03-12 13:14:44,3342.2459893048126,607,1119,534,1098,73,21,2021-03-12 13:14:47.342
1932,2854,2021-03-12 13:14:44,3375.668449197861,607,1117,537,1096,70,21,2021-03-12 13:14:47.376
1933,2854,2021-03-12 13:14:44,3409.090909090909,604,1114,536,1093,68,21,2021-03-12 13:14:47.409
1934,2854,2021-03-12 13:14:44,3442.513368983957,602,1114,532,1094,70,20,2021-03-12 13:14:47.443
1935,2854,2021-03-12 13:14:44,3475.935828877005,600,1113,525,1091,75,22,2021-03-12 13:14:47.476
1936,2854,2021-03-12 13:14:44,3509.358288770053,600,1111,528,1090,72,21,2021-03-12 13:14:47.509
1937,2854,2021-03-12 13:14:44,3542.7807486631013,598,1112,527,1091,71,21,2021-03-12 13:14:47.543
1938,2854,2021-03-12 13:14:44,3576.2032085561495,595,1114,522,1092,73,22,2021-03-12 13:14:47.576
1939,2854,2021-03-12 13:14:44,3609.6256684491977,591,1117,520,1096,71,21,2021-03-12 13:14:47.610
1940,2854,2021-03-12 13:14:44,3643.048128342246,591,1118,520,1097,71,21,2021-03-12 13:14:47.643
1941,2854,2021-03-12 13:14:44,3676.4705882352937,591,1120,520,1099,71,21,2021-03-12 13:14:47.676
1942,2854,2021-03-12 13:14:44,3709.893048128342,591,1120,522,1100,69,20,2021-03-12 13:14:47.710
1943,2854,2021-03-12 13:14:44,3743.31550802139,598,1132,527,1112,71,20,2021-03-12 13:14:47.743
1944,2854,2021-03-12 13:14:44,3776.7379679144383,597,1132,525,1111,72,21,2021-03-12 13:14:47.777
1945,2854,2021-03-12 13:14:44,3810.1604278074865,594,1132,522,1111,72,21,2021-03-12 13:14:47.810
1946,2854,2021-03-12 13:14:44,3843.5828877005347,595,1131,526,1110,69,21,2021-03-12 13:14:47.844
1947,2854,2021-03-12 13:14:44,3877.005347593583,608,1106,537,1086,71,20,2021-03-12 13:14:47.877
1948,2854,2021-03-12 13:14:44,3910.4278074866306,607,1105,536,1085,71,20,2021-03-12 13:14:47.910
1949,2854,2021-03-12 13:14:44,3943.850267379679,598,1110,526,1090,72,20,2021-03-12 13:14:47.944
1950,2854,2021-03-12 13:14:44,3977.272727272727,598,1110,525,1090,73,20,2021-03-12 13:14:47.977
1951,2854,2021-03-12 13:14:44,4010.695187165775,597,1110,527,1090,70,20,2021-03-12 13:14:48.011
1952,7582,2021-03-12 13:14:57,33.42245989304813,578,1048,511,1029,67,19,2021-03-12 13:14:57.033
1953,7582,2021-03-12 13:14:57,66.84491978609626,581,1054,514,1036,67,18,2021-03-12 13:14:57.067
1954,7582,2021-03-12 13:14:57,100.26737967914438,580,1055,514,1036,66,19,2021-03-12 13:14:57.100
1955,7582,2021-03-12 13:14:57,133.6898395721925,582,1057,516,1039,66,18,2021-03-12 13:14:57.134
1956,7582,2021-03-12 13:14:57,167.11229946524062,581,1062,514,1044,67,18,2021-03-12 13:14:57.167
1957,7582,2021-03-12 13:14:57,200.53475935828877,579,1064,512,1046,67,18,2021-03-12 13:14:57.201
1958,7582,2021-03-12 13:14:57,233.95721925133688,579,1066,513,1049,66,17,2021-03-12 13:14:57.234
1959,7582,2021-03-12 13:14:57,267.379679144385,579,1069,510,1051,69,18,2021-03-12 13:14:57.267
1960,7582,2021-03-12 13:14:57,300.80213903743316,580,1071,513,1053,67,18,2021-03-12 13:14:57.301
1961,7582,2021-03-12 13:14:57,334.22459893048125,581,1073,511,1054,70,19,2021-03-12 13:14:57.334
1962,7582,2021-03-12 13:14:57,367.6470588235294,581,1075,512,1057,69,18,2021-03-12 13:14:57.368
1963,7582,2021-03-12 13:14:57,401.06951871657753,583,1076,515,1057,68,19,2021-03-12 13:14:57.401
1964,7582,2021-03-12 13:14:57,434.4919786096256,597,1080,530,1063,67,17,2021-03-12 13:14:57.434
1965,7582,2021-03-12 13:14:57,467.91443850267376,596,1081,531,1063,65,18,2021-03-12 13:14:57.468
1966,7582,2021-03-12 13:14:57,501.3368983957219,601,1081,537,1063,64,18,2021-03-12 13:14:57.501
1967,7582,2021-03-12 13:14:57,534.75935828877,605,1082,537,1063,68,19,2021-03-12 13:14:57.535
1968,7582,2021-03-12 13:14:57,568.1818181818181,608,1081,539,1063,69,18,2021-03-12 13:14:57.568
1969,7582,2021-03-12 13:14:57,601.6042780748663,608,1082,541,1064,67,18,2021-03-12 13:14:57.602
1970,7582,2021-03-12 13:14:57,635.0267379679144,611,1084,544,1066,67,18,2021-03-12 13:14:57.635
1971,7582,2021-03-12 13:14:57,668.4491978609625,607,1085,538,1068,69,17,2021-03-12 13:14:57.668
1972,7582,2021-03-12 13:14:57,701.8716577540107,607,1081,541,1063,66,18,2021-03-12 13:14:57.702
1973,7582,2021-03-12 13:14:57,735.2941176470588,600,1084,533,1066,67,18,2021-03-12 13:14:57.735
1974,7582,2021-03-12 13:14:57,768.7165775401069,593,1086,529,1069,64,17,2021-03-12 13:14:57.769
1975,7582,2021-03-12 13:14:57,802.1390374331551,588,1082,524,1064,64,18,2021-03-12 13:14:57.802
1976,7582,2021-03-12 13:14:57,835.5614973262032,587,1081,523,1064,64,17,2021-03-12 13:14:57.836
1977,7582,2021-03-12 13:14:57,868.9839572192512,584,1083,519,1065,65,18,2021-03-12 13:14:57.869
1978,7582,2021-03-12 13:14:57,902.4064171122994,581,1084,517,1066,64,18,2021-03-12 13:14:57.902
1979,7582,2021-03-12 13:14:57,935.8288770053475,583,1083,515,1064,68,19,2021-03-12 13:14:57.936
1980,7582,2021-03-12 13:14:57,969.2513368983957,584,1083,516,1066,68,17,2021-03-12 13:14:57.969
1981,7582,2021-03-12 13:14:57,1002.6737967914438,582,1083,518,1064,64,19,2021-03-12 13:14:58.003
1982,7582,2021-03-12 13:14:57,1036.096256684492,580,1085,512,1068,68,17,2021-03-12 13:14:58.036
1983,7582,2021-03-12 13:14:57,1069.51871657754,576,1087,508,1069,68,18,2021-03-12 13:14:58.070
1984,7582,2021-03-12 13:14:57,1102.941176470588,575,1087,506,1069,69,18,2021-03-12 13:14:58.103
1985,7582,2021-03-12 13:14:57,1136.3636363636363,573,1087,507,1069,66,18,2021-03-12 13:14:58.136
1986,7582,2021-03-12 13:14:57,1169.7860962566845,572,1084,505,1065,67,19,2021-03-12 13:14:58.170
1987,7582,2021-03-12 13:14:57,1203.2085561497327,571,1082,504,1062,67,20,2021-03-12 13:14:58.203
1988,7582,2021-03-12 13:14:57,1236.6310160427806,567,1080,497,1060,70,20,2021-03-12 13:14:58.237
1989,7582,2021-03-12 13:14:57,1270.0534759358288,564,1079,497,1059,67,20,2021-03-12 13:14:58.270
1990,7582,2021-03-12 13:14:57,1303.475935828877,565,1077,496,1056,69,21,2021-03-12 13:14:58.303
1991,7582,2021-03-12 13:14:57,1336.898395721925,564,1077,498,1057,66,20,2021-03-12 13:14:58.337
1992,7582,2021-03-12 13:14:57,1370.3208556149732,562,1079,493,1056,69,23,2021-03-12 13:14:58.370
1993,7582,2021-03-12 13:14:57,1403.7433155080214,568,1082,495,1060,73,22,2021-03-12 13:14:58.404
1994,7582,2021-03-12 13:14:57,1437.1657754010694,568,1082,495,1060,73,22,2021-03-12 13:14:58.437
1995,7582,2021-03-12 13:14:57,1470.5882352941176,569,1083,499,1061,70,22,2021-03-12 13:14:58.471
1996,7582,2021-03-12 13:14:57,1504.0106951871658,572,1085,501,1064,71,21,2021-03-12 13:14:58.504
1997,7582,2021-03-12 13:14:57,1537.4331550802137,581,1084,509,1062,72,22,2021-03-12 13:14:58.537
1998,7582,2021-03-12 13:14:57,1570.855614973262,581,1084,510,1061,71,23,2021-03-12 13:14:58.571
1999,7582,2021-03-12 13:14:57,1604.2780748663101,586,1083,513,1060,73,23,2021-03-12 13:14:58.604
2000,7582,2021-03-12 13:14:57,1637.700534759358,586,1085,515,1064,71,21,2021-03-12 13:14:58.638
2001,7582,2021-03-12 13:14:57,1671.1229946524063,586,1089,514,1069,72,20,2021-03-12 13:14:58.671
2002,7582,2021-03-12 13:14:57,1704.5454545454545,583,1094,510,1075,73,19,2021-03-12 13:14:58.705
2003,7582,2021-03-12 13:14:57,1737.9679144385025,579,1096,510,1078,69,18,2021-03-12 13:14:58.738
2004,7582,2021-03-12 13:14:57,1771.3903743315507,575,1096,507,1076,68,20,2021-03-12 13:14:58.771
2005,7582,2021-03-12 13:14:57,1804.8128342245989,567,1098,503,1079,64,19,2021-03-12 13:14:58.805
2006,7582,2021-03-12 13:14:57,1838.2352941176468,565,1095,496,1076,69,19,2021-03-12 13:14:58.838
2007,7582,2021-03-12 13:14:57,1871.657754010695,567,1094,498,1074,69,20,2021-03-12 13:14:58.872
2008,7582,2021-03-12 13:14:57,1905.0802139037432,566,1097,498,1077,68,20,2021-03-12 13:14:58.905
2009,7582,2021-03-12 13:14:57,1938.5026737967914,564,1104,494,1084,70,20,2021-03-12 13:14:58.939
2010,7582,2021-03-12 13:14:57,1971.9251336898394,561,1108,494,1089,67,19,2021-03-12 13:14:58.972
2011,7582,2021-03-12 13:14:57,2005.3475935828876,565,1112,497,1090,68,22,2021-03-12 13:14:59.005
2012,7582,2021-03-12 13:14:57,2038.7700534759358,565,1112,495,1090,70,22,2021-03-12 13:14:59.039
2013,7582,2021-03-12 13:14:57,2072.192513368984,568,1116,502,1096,66,20,2021-03-12 13:14:59.072
2014,7582,2021-03-12 13:14:57,2105.614973262032,569,1121,503,1100,66,21,2021-03-12 13:14:59.106
2015,7582,2021-03-12 13:14:57,2139.03743315508,570,1123,505,1102,65,21,2021-03-12 13:14:59.139
2016,7582,2021-03-12 13:14:57,2172.4598930481284,571,1123,506,1101,65,22,2021-03-12 13:14:59.172
2017,7582,2021-03-12 13:14:57,2205.882352941176,570,1122,504,1103,66,19,2021-03-12 13:14:59.206
2018,7582,2021-03-12 13:14:57,2239.3048128342243,569,1121,503,1100,66,21,2021-03-12 13:14:59.239
2019,7582,2021-03-12 13:14:57,2272.7272727272725,568,1120,502,1100,66,20,2021-03-12 13:14:59.273
2020,7582,2021-03-12 13:14:57,2306.1497326203207,565,1121,501,1101,64,20,2021-03-12 13:14:59.306
2021,7582,2021-03-12 13:14:57,2339.572192513369,565,1120,503,1100,62,20,2021-03-12 13:14:59.340
2022,7582,2021-03-12 13:14:57,2372.994652406417,565,1118,500,1099,65,19,2021-03-12 13:14:59.373
2023,7582,2021-03-12 13:14:57,2406.4171122994653,563,1115,498,1095,65,20,2021-03-12 13:14:59.406
2024,7582,2021-03-12 13:14:57,2439.839572192513,564,1114,500,1093,64,21,2021-03-12 13:14:59.440
2025,7582,2021-03-12 13:14:57,2473.2620320855613,565,1114,501,1095,64,19,2021-03-12 13:14:59.473
2026,7582,2021-03-12 13:14:57,2506.6844919786095,565,1114,500,1095,65,19,2021-03-12 13:14:59.507
2027,7582,2021-03-12 13:14:57,2540.1069518716577,562,1110,497,1089,65,21,2021-03-12 13:14:59.540
2028,7582,2021-03-12 13:14:57,2573.529411764706,555,1105,490,1085,65,20,2021-03-12 13:14:59.574
2029,7582,2021-03-12 13:14:57,2606.951871657754,550,1105,483,1085,67,20,2021-03-12 13:14:59.607
2030,7582,2021-03-12 13:14:57,2640.374331550802,547,1104,478,1084,69,20,2021-03-12 13:14:59.640
2031,7582,2021-03-12 13:14:57,2673.79679144385,547,1101,480,1082,67,19,2021-03-12 13:14:59.674
2032,7582,2021-03-12 13:14:57,2707.219251336898,550,1098,482,1076,68,22,2021-03-12 13:14:59.707
2033,7582,2021-03-12 13:14:57,2740.6417112299464,552,1098,483,1078,69,20,2021-03-12 13:14:59.741
2034,7582,2021-03-12 13:14:57,2774.0641711229946,554,1095,487,1074,67,21,2021-03-12 13:14:59.774
2035,7582,2021-03-12 13:14:57,2807.486631016043,556,1091,489,1070,67,21,2021-03-12 13:14:59.807
2036,7582,2021-03-12 13:14:57,2840.9090909090905,558,1088,489,1067,69,21,2021-03-12 13:14:59.841
2037,7582,2021-03-12 13:14:57,2874.3315508021387,559,1084,490,1065,69,19,2021-03-12 13:14:59.874
2038,7582,2021-03-12 13:14:57,2907.754010695187,563,1077,493,1057,70,20,2021-03-12 13:14:59.908
2039,7582,2021-03-12 13:14:57,2941.176470588235,565,1076,497,1055,68,21,2021-03-12 13:14:59.941
2040,7582,2021-03-12 13:14:57,2974.5989304812833,573,1070,502,1049,71,21,2021-03-12 13:14:59.975
2041,7582,2021-03-12 13:14:57,3008.0213903743315,583,1059,510,1035,73,24,2021-03-12 13:15:00.008
2042,7582,2021-03-12 13:14:57,3041.4438502673797,588,1054,517,1030,71,24,2021-03-12 13:15:00.041
2043,7582,2021-03-12 13:14:57,3074.8663101604275,586,1056,519,1034,67,22,2021-03-12 13:15:00.075
2044,7582,2021-03-12 13:14:57,3108.2887700534757,585,1054,515,1031,70,23,2021-03-12 13:15:00.108
2045,7582,2021-03-12 13:14:57,3141.711229946524,582,1055,511,1031,71,24,2021-03-12 13:15:00.142
2046,7582,2021-03-12 13:14:57,3175.133689839572,580,1057,509,1034,71,23,2021-03-12 13:15:00.175
2047,7582,2021-03-12 13:14:57,3208.5561497326203,577,1058,509,1034,68,24,2021-03-12 13:15:00.209
2048,7582,2021-03-12 13:14:57,3241.9786096256685,578,1054,509,1031,69,23,2021-03-12 13:15:00.242
2049,7582,2021-03-12 13:14:57,3275.401069518716,580,1053,508,1030,72,23,2021-03-12 13:15:00.275
2050,7582,2021-03-12 13:14:57,3308.8235294117644,571,1056,501,1034,70,22,2021-03-12 13:15:00.309
2051,7582,2021-03-12 13:14:57,3342.2459893048126,558,1062,489,1040,69,22,2021-03-12 13:15:00.342
2052,7582,2021-03-12 13:14:57,3375.668449197861,553,1064,485,1042,68,22,2021-03-12 13:15:00.376
2053,7582,2021-03-12 13:14:57,3409.090909090909,555,1063,485,1041,70,22,2021-03-12 13:15:00.409
2054,7582,2021-03-12 13:14:57,3442.513368983957,558,1060,491,1041,67,19,2021-03-12 13:15:00.443
2055,7582,2021-03-12 13:14:57,3475.935828877005,558,1056,488,1034,70,22,2021-03-12 13:15:00.476
2056,7582,2021-03-12 13:14:57,3509.358288770053,557,1053,488,1030,69,23,2021-03-12 13:15:00.509
2057,7582,2021-03-12 13:14:57,3542.7807486631013,558,1050,486,1030,72,20,2021-03-12 13:15:00.543
2058,7582,2021-03-12 13:14:57,3576.2032085561495,554,1053,483,1033,71,20,2021-03-12 13:15:00.576
2059,7582,2021-03-12 13:14:57,3609.6256684491977,556,1056,485,1038,71,18,2021-03-12 13:15:00.610
2060,7582,2021-03-12 13:14:57,3643.048128342246,557,1055,489,1035,68,20,2021-03-12 13:15:00.643
2061,7582,2021-03-12 13:14:57,3676.4705882352937,557,1051,486,1032,71,19,2021-03-12 13:15:00.676
2062,7582,2021-03-12 13:14:57,3709.893048128342,557,1051,487,1031,70,20,2021-03-12 13:15:00.710
2063,7582,2021-03-12 13:14:57,3743.31550802139,567,1043,498,1022,69,21,2021-03-12 13:15:00.743
2064,7582,2021-03-12 13:14:57,3776.7379679144383,568,1043,500,1024,68,19,2021-03-12 13:15:00.777
2065,7582,2021-03-12 13:14:57,3810.1604278074865,568,1042,499,1023,69,19,2021-03-12 13:15:00.810
2066,7582,2021-03-12 13:14:57,3843.5828877005347,568,1042,501,1024,67,18,2021-03-12 13:15:00.844
2067,7582,2021-03-12 13:14:57,3877.005347593583,568,1042,501,1024,67,18,2021-03-12 13:15:00.877
2068,2788,2021-03-12 13:15:12,33.42245989304813,496,985,432,963,64,22,2021-03-12 13:15:12.033
2069,2788,2021-03-12 13:15:12,66.84491978609626,494,985,429,962,65,23,2021-03-12 13:15:12.067
2070,2788,2021-03-12 13:15:12,100.26737967914438,495,985,429,963,66,22,2021-03-12 13:15:12.100
2071,2788,2021-03-12 13:15:12,133.6898395721925,495,985,428,963,67,22,2021-03-12 13:15:12.134
2072,2788,2021-03-12 13:15:12,167.11229946524062,495,985,430,962,65,23,2021-03-12 13:15:12.167
2073,2788,2021-03-12 13:15:12,200.53475935828877,496,985,430,963,66,22,2021-03-12 13:15:12.201
2074,2788,2021-03-12 13:15:12,233.95721925133688,495,989,432,967,63,22,2021-03-12 13:15:12.234
2075,2788,2021-03-12 13:15:12,267.379679144385,491,996,428,974,63,22,2021-03-12 13:15:12.267
2076,2788,2021-03-12 13:15:12,300.80213903743316,491,1002,427,980,64,22,2021-03-12 13:15:12.301
2077,2788,2021-03-12 13:15:12,334.22459893048125,490,1008,429,985,61,23,2021-03-12 13:15:12.334
2078,2788,2021-03-12 13:15:12,367.6470588235294,489,1008,424,985,65,23,2021-03-12 13:15:12.368
2079,2788,2021-03-12 13:15:12,401.06951871657753,489,1006,426,982,63,24,2021-03-12 13:15:12.401
2080,2788,2021-03-12 13:15:12,434.4919786096256,489,1006,428,983,61,23,2021-03-12 13:15:12.434
2081,2788,2021-03-12 13:15:12,467.91443850267376,490,1003,429,981,61,22,2021-03-12 13:15:12.468
2082,2788,2021-03-12 13:15:12,501.3368983957219,490,1003,428,981,62,22,2021-03-12 13:15:12.501
2083,2788,2021-03-12 13:15:12,534.75935828877,490,1004,428,981,62,23,2021-03-12 13:15:12.535
2084,2788,2021-03-12 13:15:12,568.1818181818181,491,1005,427,983,64,22,2021-03-12 13:15:12.568
2085,2788,2021-03-12 13:15:12,601.6042780748663,493,1005,430,983,63,22,2021-03-12 13:15:12.602
2086,2788,2021-03-12 13:15:12,635.0267379679144,496,1006,434,984,62,22,2021-03-12 13:15:12.635
2087,2788,2021-03-12 13:15:12,668.4491978609625,500,1009,432,987,68,22,2021-03-12 13:15:12.668
2088,2788,2021-03-12 13:15:12,701.8716577540107,505,1013,435,990,70,23,2021-03-12 13:15:12.702
2089,2788,2021-03-12 13:15:12,735.2941176470588,507,1014,437,991,70,23,2021-03-12 13:15:12.735
2090,2788,2021-03-12 13:15:12,768.7165775401069,507,1017,436,995,71,22,2021-03-12 13:15:12.769
2091,2788,2021-03-12 13:15:12,802.1390374331551,510,1019,439,997,71,22,2021-03-12 13:15:12.802
2092,2788,2021-03-12 13:15:12,835.5614973262032,515,1023,440,1001,75,22,2021-03-12 13:15:12.836
2093,2788,2021-03-12 13:15:12,868.9839572192512,524,1022,452,1000,72,22,2021-03-12 13:15:12.869
2094,2788,2021-03-12 13:15:12,902.4064171122994,524,1022,452,999,72,23,2021-03-12 13:15:12.902
2095,2788,2021-03-12 13:15:12,935.8288770053475,524,1022,454,999,70,23,2021-03-12 13:15:12.936
2096,2788,2021-03-12 13:15:12,969.2513368983957,549,1019,481,997,68,22,2021-03-12 13:15:12.969
2097,2788,2021-03-12 13:15:12,1002.6737967914438,549,1020,480,998,69,22,2021-03-12 13:15:13.003
2098,2788,2021-03-12 13:15:12,1036.096256684492,573,1035,507,1013,66,22,2021-03-12 13:15:13.036
2099,2788,2021-03-12 13:15:12,1069.51871657754,573,1035,507,1013,66,22,2021-03-12 13:15:13.070
2100,2788,2021-03-12 13:15:12,1102.941176470588,572,1043,504,1020,68,23,2021-03-12 13:15:13.103
2101,2788,2021-03-12 13:15:12,1136.3636363636363,564,1051,498,1030,66,21,2021-03-12 13:15:13.136
2102,2788,2021-03-12 13:15:12,1169.7860962566845,564,1051,499,1030,65,21,2021-03-12 13:15:13.170
2103,2788,2021-03-12 13:15:12,1203.2085561497327,562,1049,493,1027,69,22,2021-03-12 13:15:13.203
2104,2788,2021-03-12 13:15:12,1236.6310160427806,562,1046,493,1025,69,21,2021-03-12 13:15:13.237
2105,2788,2021-03-12 13:15:12,1270.0534759358288,563,1041,492,1019,71,22,2021-03-12 13:15:13.270
2106,2788,2021-03-12 13:15:12,1303.475935828877,563,1044,494,1023,69,21,2021-03-12 13:15:13.303
2107,2788,2021-03-12 13:15:12,1336.898395721925,563,1051,492,1030,71,21,2021-03-12 13:15:13.337
2108,2788,2021-03-12 13:15:12,1370.3208556149732,561,1058,487,1037,74,21,2021-03-12 13:15:13.370
2109,2788,2021-03-12 13:15:12,1403.7433155080214,564,1065,493,1045,71,20,2021-03-12 13:15:13.404
2110,2788,2021-03-12 13:15:12,1437.1657754010694,565,1074,489,1052,76,22,2021-03-12 13:15:13.437
2111,2788,2021-03-12 13:15:12,1470.5882352941176,566,1079,494,1058,72,21,2021-03-12 13:15:13.471
2112,2788,2021-03-12 13:15:12,1504.0106951871658,572,1080,500,1059,72,21,2021-03-12 13:15:13.504
2113,2788,2021-03-12 13:15:12,1537.4331550802137,576,1083,503,1061,73,22,2021-03-12 13:15:13.537
2114,2788,2021-03-12 13:15:12,1570.855614973262,580,1089,507,1069,73,20,2021-03-12 13:15:13.571
2115,2788,2021-03-12 13:15:12,1604.2780748663101,588,1093,518,1074,70,19,2021-03-12 13:15:13.604
2116,2788,2021-03-12 13:15:12,1637.700534759358,595,1093,525,1074,70,19,2021-03-12 13:15:13.638
2117,2788,2021-03-12 13:15:12,1671.1229946524063,601,1093,530,1074,71,19,2021-03-12 13:15:13.671
2118,2788,2021-03-12 13:15:12,1704.5454545454545,603,1094,532,1074,71,20,2021-03-12 13:15:13.705
2119,2788,2021-03-12 13:15:12,1737.9679144385025,599,1101,530,1081,69,20,2021-03-12 13:15:13.738
2120,2788,2021-03-12 13:15:12,1771.3903743315507,594,1107,528,1088,66,19,2021-03-12 13:15:13.771
2121,2788,2021-03-12 13:15:12,1804.8128342245989,588,1111,516,1089,72,22,2021-03-12 13:15:13.805
2122,2788,2021-03-12 13:15:12,1838.2352941176468,586,1111,517,1091,69,20,2021-03-12 13:15:13.838
2123,2788,2021-03-12 13:15:12,1871.657754010695,588,1106,523,1087,65,19,2021-03-12 13:15:13.872
2124,2788,2021-03-12 13:15:12,1905.0802139037432,579,1110,515,1091,64,19,2021-03-12 13:15:13.905
2125,2788,2021-03-12 13:15:12,1938.5026737967914,571,1114,506,1094,65,20,2021-03-12 13:15:13.939
2126,2788,2021-03-12 13:15:12,1971.9251336898394,570,1112,505,1093,65,19,2021-03-12 13:15:13.972
2127,2788,2021-03-12 13:15:12,2005.3475935828876,571,1110,507,1089,64,21,2021-03-12 13:15:14.005
2128,2788,2021-03-12 13:15:12,2038.7700534759358,573,1107,511,1086,62,21,2021-03-12 13:15:14.039
2129,2788,2021-03-12 13:15:12,2072.192513368984,571,1108,508,1087,63,21,2021-03-12 13:15:14.072
2130,2788,2021-03-12 13:15:12,2105.614973262032,572,1107,508,1086,64,21,2021-03-12 13:15:14.106
2131,2788,2021-03-12 13:15:12,2139.03743315508,574,1108,511,1087,63,21,2021-03-12 13:15:14.139
2132,2788,2021-03-12 13:15:12,2172.4598930481284,574,1111,508,1092,66,19,2021-03-12 13:15:14.172
2133,2788,2021-03-12 13:15:12,2205.882352941176,571,1114,505,1094,66,20,2021-03-12 13:15:14.206
2134,2788,2021-03-12 13:15:12,2239.3048128342243,571,1115,505,1094,66,21,2021-03-12 13:15:14.239
