time,seconds_elapsed,lux
1615526161140175000,282.3071750488281,112
1615526161325598200,282.49259814453126,133
1615526161501234200,282.6682341308594,193
1615526161687372000,282.8543720703125,200
1615526161858244000,283.025244140625,112
1615526162227740400,283.39474047851564,157
1615526162227758600,283.3947585449219,157
1615526162398176800,283.5651767578125,177
1615526162579746300,283.7467463378906,165
1615526162763001000,283.9300009765625,144
1615526162939743700,284.10674365234377,102
1615526163125132000,284.29213208007815,91
1615526163489109000,284.65610888671876,149
1615526163489128000,284.6561279296875,149
1615526163851473200,285.01847314453124,168
1615526163851491800,285.0184919433594,168
1615526164019643000,285.18664282226564,177
1615526164201705200,285.3687053222656,180
