,Unnamed: 0,Pin Code,Video Timestamp,Time Passed,X-Coord (Both),Y-Coord (Both),X-Coord (Head),Y-Coord (Head),X-Coord (Eye),Y-Coord (Eye),Current Timestamp,Accelerometer_y,Accelerometer_z,Accelerometer_x,Barometer_relativeAltitude,Barometer_pressure,Gravity_y,Gravity_z,Gravity_x,Gyroscope_y,Gyroscope_z,Gyroscope_x,Light_lux,Magnetometer_y,Magnetometer_z,Magnetometer_x,Orientation_qy,Orientation_qx,Orientation_yaw,Orientation_qw,Orientation_qz,Orientation_roll,Orientation_pitch
2282,2282,8352,2021-03-12 13:15:37,3342.245989304813,598,1013,522,992,76,21,2021-03-12 13:15:40.342,-0.1637353897094727,0.5525617599487305,0.2164434790611267,-1.326421737670898,1010.42529296875,9.386199951171877,2.83762788772583,0.1319128572940826,-0.02024002373218536,-0.04793690145015717,-0.003195793367922306,104.0,59.27999877929688,-39.11999893188477,-30.11999893188477,-0.1567949950695038,0.5750970244407654,0.4697578251361847,0.7775350213050842,-0.2002930045127869,-0.0464535728096962,-1.276912331581116
2283,2283,8352,2021-03-12 13:15:37,3375.668449197861,602,1008,526,985,76,23,2021-03-12 13:15:40.376,-0.2351350784301758,0.5512714385986328,0.2427029758691788,-1.326421737670898,1010.42529296875,9.38577365875244,2.838918209075928,0.1343837827444077,-0.00532632227987051,-0.03089267015457153,0.01597896590828896,104.0,59.15999984741211,-39.11999893188477,-30.11999893188477,-0.1567759960889817,0.5750449895858765,0.4685909152030945,0.777629017829895,-0.2000920027494431,-0.04730095341801643,-1.276762366294861
2284,2284,8352,2021-03-12 13:15:37,3409.090909090909,599,1005,524,980,75,25,2021-03-12 13:15:40.409,-0.1394529342651367,0.4702663421630859,0.08755335211753845,-1.326421737670898,1010.42529296875,9.385859489440918,2.838520288467407,0.1363045126199723,-0.04474110901355743,-0.04474110901355743,0.00532632227987051,104.0,59.03999710083008,-39.11999893188477,-30.11999893188477,-0.1569360047578811,0.5750190019607544,0.4682138860225678,0.7776029706001282,-0.2001399993896484,-0.04798271134495735,-1.276792645454407
2285,2285,8352,2021-03-12 13:15:37,3442.5133689839568,597,1005,523,981,74,24,2021-03-12 13:15:40.443,-0.284794807434082,0.5236947536468506,0.165006160736084,-1.326421737670898,1010.42529296875,9.38754940032959,2.832976102828979,0.1354661583900451,0.00532632227987051,-0.04261057823896408,0.03089267015457153,104.0,58.97999954223633,-39.05999755859375,-30.11999893188477,-0.1568470001220703,0.5752890110015869,0.4679995775222778,0.7774670124053955,-0.1999630033969879,-0.04778122156858444,-1.277387857437134
2286,2286,8352,2021-03-12 13:15:37,3475.935828877005,598,1006,525,983,73,23,2021-03-12 13:15:40.476,-0.2540922164916992,0.3033511638641357,0.377383828163147,-1.326421737670898,1010.42529296875,9.390365600585938,2.823476314544678,0.1385666131973267,0.001065264455974102,-0.006391586735844612,-0.02450108155608177,104.0,58.8599967956543,-39.05999755859375,-30.11999893188477,-0.157037004828453,0.5756580233573914,0.4666663706302643,0.7772110104560852,-0.1997469961643219,-0.04903725534677505,-1.278382420539856
2287,2287,8352,2021-03-12 13:15:37,3509.358288770053,598,1006,525,981,73,25,2021-03-12 13:15:40.509,-0.2288999557495117,0.3331537246704102,0.1347571313381195,-1.326421737670898,1010.42529296875,9.389115333557127,2.827192544937134,0.1465615630149841,-0.03089267015457153,-0.03621899336576462,0.0,104.0,58.8599967956543,-39.05999755859375,-30.11999893188477,-0.1574009954929352,0.5753939747810364,0.4643358588218689,0.7773540019989014,-0.1996610015630722,-0.05179360136389732,-1.277940511703491
2288,2288,8352,2021-03-12 13:15:37,3542.7807486631013,597,1006,523,983,74,23,2021-03-12 13:15:40.543,-0.1577548980712891,0.4551317691802978,0.2438875287771225,-1.326421737670898,1010.42529296875,9.389796257019043,2.824924468994141,0.1475644558668137,0.01597896590828896,-0.02237055450677872,-0.007456851191818714,104.0,58.8599967956543,-39.05999755859375,-30.11999893188477,-0.1573989987373352,0.5754950046539307,0.463728278875351,0.7773159742355347,-0.199524000287056,-0.0521891675889492,-1.278180837631226
2289,2289,8352,2021-03-12 13:15:37,3576.203208556149,597,1006,525,982,72,24,2021-03-12 13:15:40.576,-0.2330436706542969,0.5895540714263916,0.2350236773490905,-1.326421737670898,1010.42529296875,9.388470649719238,2.829365968704224,0.1468514800071717,0.01065264455974102,-0.04580637067556381,0.004261057823896408,104.0,58.91999816894531,-39.05999755859375,-30.11999893188477,-0.1572279930114746,0.575344979763031,0.4637222588062286,0.7774800062179565,-0.1994529962539673,-0.05185607820749283,-1.277712821960449
2290,2290,8352,2021-03-12 13:15:37,3609.6256684491973,594,1006,522,983,72,23,2021-03-12 13:15:40.610,-0.1703701019287109,0.3246457576751709,0.094448521733284,-1.326421737670898,1010.42529296875,9.388046264648438,2.830912113189697,0.1437745541334152,0.007456851191818714,-0.04367584362626076,-0.01491370238363743,104.0,58.91999816894531,-39.05999755859375,-30.11999893188477,-0.1571090072393418,0.5753089785575867,0.4648537337779999,0.7774969935417175,-0.1995819956064224,-0.05074376612901688,-1.277562856674194
2291,2291,8352,2021-03-12 13:15:37,3643.048128342246,593,1006,521,982,72,24,2021-03-12 13:15:40.643,-0.09669113159179688,0.5099294185638428,0.05809022486209869,-1.326421737670898,1010.42529296875,9.38619327545166,2.837164640426636,0.1418256163597107,0.02663161233067513,-0.02876213937997818,-0.004261057823896408,104.0,58.91999816894531,-39.05999755859375,-30.11999893188477,-0.1568740010261535,0.5750960111618042,0.4653089642524719,0.7777060270309448,-0.1995680034160614,-0.04994692653417587,-1.276910066604614
2292,2292,8352,2021-03-12 13:15:37,3676.4705882352937,591,1003,518,979,73,24,2021-03-12 13:15:40.676,-0.2160091400146484,0.6283426284790039,0.1157272905111313,-1.326421737670898,1010.42529296875,9.385801315307617,2.838461399078369,0.1416493803262711,0.004261057823896408,-0.02450108155608177,0.01704423129558563,104.0,58.97999954223633,-39.05999755859375,-30.11999893188477,-0.1568540036678314,0.5750439763069153,0.4653942286968231,0.7777439951896667,-0.1995850056409836,-0.04986221343278885,-1.276772022247314
2293,2293,8352,2021-03-12 13:15:37,3709.8930481283423,589,1000,517,978,72,22,2021-03-12 13:15:40.710,-0.2778720855712891,0.4021408557891846,0.2906111478805542,-1.342275619506836,1010.42724609375,9.385415077209473,2.839608192443848,0.1439364701509475,0.02769687585532665,-0.03941478580236435,-0.006391586735844612,104.0,58.97999954223633,-39.11999893188477,-30.11999893188477,-0.1569350063800812,0.5749710202217102,0.4646551311016083,0.7777950167655945,-0.1995310038328171,-0.05064550042152405,-1.276636123657227
2294,2294,8352,2021-03-12 13:15:37,3743.3155080213896,586,1000,514,976,72,24,2021-03-12 13:15:40.743,-0.1757097244262695,0.3012280464172363,0.1823397129774094,-1.342275619506836,1010.42724609375,9.383809089660645,2.84475302696228,0.1468630284070969,-0.01917476020753384,-0.01491370238363743,-0.02982740476727486,104.0,58.97999954223633,-39.18000030517578,-30.05999946594239,-0.1570809930562973,0.5747029781341553,0.4640644192695618,0.7779449820518494,-0.1996030062437057,-0.05158014222979546,-1.276071906089783
2295,2295,8352,2021-03-12 13:15:37,3776.7379679144383,584,1003,513,981,71,22,2021-03-12 13:15:40.777,-0.2790670394897461,0.6252803802490234,0.240205779671669,-1.342275619506836,1010.42724609375,9.381821632385254,2.851100444793701,0.1512462049722672,0.00532632227987051,-0.01810949668288231,0.002130528911948204,104.0,58.97999954223633,-39.18000030517578,-30.05999946594239,-0.1570859998464585,0.5744199752807617,0.4623689651489258,0.7782080173492432,-0.1993910074234009,-0.05299868434667587,-1.275374889373779
2296,2296,8352,2021-03-12 13:15:37,3810.1604278074874,584,1002,514,980,70,22,2021-03-12 13:15:40.810,-0.1334199905395508,0.7290186882019043,0.1942516714334488,-1.342275619506836,1010.42724609375,9.379826545715332,2.857495546340942,0.1541046649217606,0.008522115647792816,-0.02876213937997818,-0.009587380103766918,103.0,59.03999710083008,-39.23999786376953,-30.0,-0.1570679992437363,0.5741410255432129,0.4613184630870819,0.7784469723701477,-0.1992750018835068,-0.05387778580188751,-1.27467691898346
2297,2297,8352,2021-03-12 13:15:37,3843.582887700535,581,1003,512,981,69,22,2021-03-12 13:15:40.844,-0.2305517196655273,0.5898323059082031,0.1416131556034088,-1.342275619506836,1010.42724609375,9.381190299987793,2.853029727935791,0.1540707647800446,-0.03834952041506767,-0.02450108155608177,-0.002130528911948204,103.0,59.09999847412109,-39.23999786376953,-29.8799991607666,-0.1571349948644638,0.5743209719657898,0.4613152742385864,0.7783030271530151,-0.1992669999599457,-0.05395010486245155,-1.275153875350952
2298,2298,8352,2021-03-12 13:15:37,3877.005347593583,581,1002,510,980,71,22,2021-03-12 13:15:40.877,-0.2207927703857422,0.6564748287200928,0.2484882920980453,-1.342275619506836,1010.42724609375,9.38100814819336,2.853424787521362,0.1573288887739182,0.01704423129558563,-0.02769687585532665,0.04261057823896408,103.0,59.09999847412109,-39.23999786376953,-29.81999969482422,-0.1571729928255081,0.5742930173873901,0.4599308371543884,0.7783690094947815,-0.1990569978952408,-0.0550810880959034,-1.275089979171753
2299,2299,8352,2021-03-12 13:15:37,3910.427807486631,582,1001,511,979,71,22,2021-03-12 13:15:40.910,-0.1684236526489258,0.1369507312774658,0.3972342014312744,-1.342275619506836,1010.42724609375,9.386099815368652,2.836647748947144,0.1570234745740891,0.05858954414725304,-0.02876213937997818,-0.001065264455974102,103.0,59.15999984741211,-39.29999923706055,-29.76000022888184,-0.1569799929857254,0.5750899910926819,0.4584459066390991,0.7779769897460938,-0.1984400004148484,-0.05529886111617088,-1.276876926422119
2300,2300,8352,2021-03-12 13:15:37,3943.850267379679,580,1000,512,977,68,23,2021-03-12 13:15:40.944,-0.2986068725585937,0.3218379020690918,-0.01898527145385743,-1.342275619506836,1010.42724609375,9.386996269226074,2.833719968795776,0.1566518694162369,-0.02769687585532665,-0.03408846259117126,-0.0415453128516674,103.0,59.21999740600586,-39.23999786376953,-29.69999885559082,-0.1570889949798584,0.575190007686615,0.458835244178772,0.7778530120849609,-0.1985519975423813,-0.05522513762116432,-1.277192711830139
2301,2301,8352,2021-03-12 13:15:37,3977.272727272727,579,1001,508,979,71,22,2021-03-12 13:15:40.977,-0.2494659423828125,0.6529679298400879,0.2618605494499207,-1.342275619506836,1010.42724609375,9.38573932647705,2.837778091430664,0.1583218425512314,0.01704423129558563,-0.04793690145015717,0.002130528911948204,103.0,59.21999740600586,-39.23999786376953,-29.69999885559082,-0.1569429934024811,0.5750499963760376,0.4577676653862,0.7780479788780212,-0.1983080059289933,-0.05573299899697304,-1.276750206947327
2302,2302,8352,2021-03-12 13:15:37,4010.695187165775,577,1001,508,977,69,24,2021-03-12 13:15:41.011,-0.1654520034790039,0.4156060218811035,0.1538089066743851,-1.342275619506836,1010.42724609375,9.387916564941406,2.830931425094604,0.1514518111944199,-0.009587380103766918,-0.02769687585532665,-0.01704423129558563,103.0,59.21999740600586,-39.23999786376953,-29.69999885559082,-0.1566839963197708,0.5754240155220032,0.4597338438034058,0.7778069972991943,-0.1983720064163208,-0.05344798415899277,-1.277517318725586
2303,2303,8352,2021-03-12 13:15:37,4044.117647058824,575,1006,507,983,68,23,2021-03-12 13:15:41.044,-0.3289470672607422,0.5041716098785399,0.3049322366714477,-1.342275619506836,1010.42724609375,9.388606071472168,2.828557252883911,0.1535574048757553,-0.004261057823896408,-0.02024002373218536,-0.002130528911948204,103.0,59.21999740600586,-39.18000030517578,-29.69999885559082,-0.1566810011863708,0.5755299925804138,0.4585917890071869,0.7777889966964722,-0.1981399953365326,-0.05423500388860703,-1.27776050567627
2304,2304,8352,2021-03-12 13:15:37,4077.540106951872,577,1012,501,991,76,21,2021-03-12 13:15:41.078,-0.1907548904418945,0.4871196746826172,0.1828619837760925,-1.458534240722656,1010.441162109375,9.389277458190918,2.826455593109131,0.1511291563510895,0.03621899336576462,-0.03621899336576462,-0.004261057823896408,103.0,59.15999984741211,-39.18000030517578,-29.76000022888184,-0.1564570069313049,0.5756840109825134,0.4588476419448853,0.7777580022811891,-0.1979909986257553,-0.05341862887144089,-1.277997612953186
2305,2305,8352,2021-03-12 13:15:37,4110.96256684492,581,1012,514,990,67,22,2021-03-12 13:15:41.111,-0.1236600875854492,0.5345184803009033,0.1887203454971313,-1.458534240722656,1010.441162109375,9.389220237731934,2.826940774917603,0.1452707946300507,0.02556634694337845,-0.04793690145015717,-0.01704423129558563,103.0,59.09999847412109,-39.18000030517578,-29.81999969482422,-0.1562599986791611,0.5757160186767578,0.4609722495079041,0.7777150273323059,-0.1982209980487823,-0.05134282261133194,-1.277977466583252
2306,2306,8352,2021-03-12 13:15:37,4144.3850267379685,581,1015,514,992,67,23,2021-03-12 13:15:41.144,-0.1771383285522461,0.6852495670318604,0.01919175684452057,-1.458534240722656,1010.441162109375,9.390026092529297,2.824650049209595,0.1376284509897232,0.03941478580236435,-0.03195793181657791,0.01917476020753384,103.0,59.09999847412109,-39.18000030517578,-29.81999969482422,-0.1559370011091233,0.5759050250053406,0.4633556008338928,0.7776029706001282,-0.1983660012483597,-0.04868556931614876,-1.278262138366699
2307,2307,8352,2021-03-12 13:15:37,4177.807486631016,579,1020,511,998,68,22,2021-03-12 13:15:41.178,-0.1667699813842773,0.2529225349426269,0.1456447392702103,-1.458534240722656,1010.441162109375,9.394022941589355,2.811655521392822,0.1308855563402176,-0.002130528911948204,-0.02876213937997818,-0.01278317347168922,103.0,59.09999847412109,-39.18000030517578,-29.81999969482422,-0.1558219939470291,0.576511025428772,0.4654624760150909,0.7771490216255188,-0.1984760016202927,-0.04651748389005661,-1.27967894077301
2308,2308,8352,2021-03-12 13:15:37,4211.229946524064,581,1021,515,999,66,22,2021-03-12 13:15:41.211,-0.2285242080688477,0.4285001754760742,0.2640395164489746,-1.458534240722656,1010.441162109375,9.39352798461914,2.813248872756958,0.1322008818387985,0.009587380103766918,-0.02769687585532665,-0.01917476020753384,103.0,59.03999710083008,-39.11999893188477,-29.81999969482422,-0.1558389961719513,0.5764359831809998,0.4649800360202789,0.7772139906883241,-0.1984259933233261,-0.04695769771933556,-1.279502987861633
2309,2309,8352,2021-03-12 13:15:37,4244.652406417112,581,1021,514,1000,67,21,2021-03-12 13:15:41.245,-0.3207712173461914,0.5618922710418701,0.3102608323097229,-1.46910285949707,1010.4423828125,9.394795417785645,2.809143781661988,0.1290751546621323,0.07350324839353561,-0.03302319720387459,0.01065264455974102,103.0,58.97999954223633,-39.11999893188477,-29.81999969482422,-0.155678004026413,0.5766609907150269,0.465690404176712,0.7770919799804688,-0.1983750015497208,-0.04591592028737068,-1.279953479766846
2310,2310,8352,2021-03-12 13:15:37,4278.07486631016,591,1008,517,987,74,21,2021-03-12 13:15:41.278,-0.0976724624633789,0.2089776992797852,0.04921586811542511,-1.46910285949707,1010.4423828125,9.396751403808594,2.80292797088623,0.1219695508480072,-0.07243798673152924,-0.01810949668288231,-0.09480853378772736,103.0,58.97999954223633,-39.11999893188477,-29.81999969482422,-0.1550119966268539,0.577114999294281,0.4664460718631744,0.7770029902458191,-0.1979259997606277,-0.04348761588335037,-1.280649781227112
2311,2311,8352,2021-03-12 13:15:37,4311.497326203208,591,1008,516,987,75,21,2021-03-12 13:15:41.311,-0.2698230743408203,1.039713144302368,0.2702738642692566,-1.46910285949707,1010.4423828125,9.391731262207033,2.819740056991577,0.121178112924099,0.008522115647792816,-0.04474110901355743,-0.01810949668288231,103.0,59.03999710083008,-39.11999893188477,-29.76000022888184,-0.1548739969730377,0.5764089822769165,0.4672293961048126,0.7774890065193176,-0.198183000087738,-0.04294849559664726,-1.278865814208984
2312,2312,8352,2021-03-12 13:15:37,4344.919786096257,591,1008,516,988,75,20,2021-03-12 13:15:41.345,-0.2715377807617188,0.4896171092987061,0.2988916039466858,-1.46910285949707,1010.4423828125,9.39344596862793,2.814381122589112,0.1117139682173729,0.006391586735844612,-0.04048004746437073,-0.02769687585532665,101.0,59.03999710083008,-39.05999755859375,-29.76000022888184,-0.1546539962291718,0.5767049789428711,0.4706949889659882,0.7772189974784851,-0.1985490024089813,-0.03967314586043358,-1.279474139213562
2313,2313,8352,2021-03-12 13:15:37,4378.3422459893045,591,1008,516,987,75,21,2021-03-12 13:15:41.378,-0.255192756652832,0.8228383064270021,0.1493786573410034,-1.46910285949707,1010.4423828125,9.39146614074707,2.821136713027954,0.1079980209469795,-0.003195793367922306,-0.04261057823896408,-0.01278317347168922,101.0,59.03999710083008,-39.05999755859375,-29.76000022888184,-0.1544200032949448,0.5764690041542053,0.4719996452331543,0.7774040102958679,-0.1986930072307587,-0.03826305270195007,-1.278771877288818
2314,2314,8352,2021-03-12 13:15:37,4411.764705882352,591,1008,517,988,74,20,2021-03-12 13:15:41.412,-0.1476945877075195,0.7165467739105225,0.06704115122556686,-1.46910285949707,1010.4423828125,9.3941011428833,2.812506437301636,0.1041442677378654,-0.008522115647792816,-0.03941478580236435,0.03941478580236435,101.0,59.09999847412109,-39.05999755859375,-29.76000022888184,-0.1543509960174561,0.576869010925293,0.4731608629226685,0.7771130204200745,-0.1987250000238419,-0.03701207786798477,-1.279706597328186
2315,2315,307,2021-03-12 13:15:50,33.42245989304813,498,996,430,974,68,22,2021-03-12 13:15:50.033,-0.2301750183105469,0.7083594799041748,0.5058863162994385,-1.540445327758789,1010.450927734375,9.543619155883787,2.255662202835083,-0.03781988099217415,-0.02663161233067513,-0.03834952041506767,-0.04580637067556381,103.0,58.61999893188477,-39.23999786376953,-30.29999923706055,-0.1598169952630997,0.5995429754257202,0.5422001481056213,0.7569559812545776,-0.2049939930438995,0.01676507294178009,-1.338665127754211
2316,2316,307,2021-03-12 13:15:50,66.84491978609626,499,997,429,975,70,22,2021-03-12 13:15:50.067,-0.3522129058837891,1.152838706970215,0.3365602493286133,-1.46381950378418,1010.44189453125,9.541158676147461,2.2660813331604,-0.03608794510364532,-0.01810949668288231,-0.03515372797846793,-0.02024002373218536,104.0,58.61999893188477,-39.11999893188477,-30.29999923706055,-0.1598349958658218,0.5990949869155884,0.5415881276130676,0.7572759985923767,-0.2051080018281937,0.01592391915619373,-1.337576866149902
2317,2317,307,2021-03-12 13:15:50,100.26737967914438,499,997,429,975,70,22,2021-03-12 13:15:50.100,-0.31024169921875,0.7314348220825195,0.3184291124343872,-1.46381950378418,1010.44189453125,9.542283058166504,2.261317253112793,-0.03711041808128357,0.006391586735844612,-0.03195793181657791,0.01597896590828896,104.0,58.55999755859375,-38.93999862670898,-30.29999923706055,-0.1598899960517883,0.59928297996521,0.5422065854072571,0.7571030259132385,-0.2051540017127991,0.0164095014333725,-1.33807361125946
2318,2318,307,2021-03-12 13:15:50,133.6898395721925,501,998,432,975,69,23,2021-03-12 13:15:50.134,-0.3345460891723633,1.039487361907959,0.2551619410514832,-1.46381950378418,1010.44189453125,9.542645454406738,2.259722471237183,-0.04088087752461433,-0.007456851191818714,-0.04048004746437073,0.02130528911948204,104.0,58.55999755859375,-38.87999725341797,-30.29999923706055,-0.1598629951477051,0.5993580222129822,0.5441805720329285,0.7569869756698608,-0.2053840011358261,0.01808913238346577,-1.338233947753906
2319,2319,307,2021-03-12 13:15:50,167.11229946524062,501,1000,433,978,68,22,2021-03-12 13:15:50.167,-0.3251800537109375,0.7865996360778809,0.2814698219299316,-1.46381950378418,1010.44189453125,9.542856216430664,2.258824825286865,-0.04324673116207123,-0.004261057823896408,-0.03834952041506767,-0.04474110901355743,104.0,58.5,-38.63999938964844,-30.23999977111816,-0.159950003027916,0.5993729829788208,0.5457723736762999,0.7568820118904114,-0.2056619971990585,0.01914333738386631,-1.338327050209045
2320,2320,307,2021-03-12 13:15:50,200.5347593582888,501,1001,431,978,70,23,2021-03-12 13:15:50.201,-0.337071418762207,1.207130670547485,0.3170237839221954,-1.46381950378418,1010.44189453125,9.540382385253906,2.26925015449524,-0.04049348458647728,0.03834952041506767,-0.02982740476727486,0.02769687585532665,104.0,58.5,-38.39999771118164,-30.23999977111816,-0.159959003329277,0.5989270210266113,0.5445484519004822,0.7572259902954102,-0.2056840062141418,0.01784254051744938,-1.337234616279602
2321,2321,307,2021-03-12 13:15:50,233.95721925133685,501,1000,433,977,68,23,2021-03-12 13:15:50.234,-0.2970418930053711,0.7507338523864746,0.3494089245796204,-1.46381950378418,1010.44189453125,9.543448448181152,2.256383419036865,-0.03935980424284935,0.01810949668288231,-0.01491370238363743,0.01597896590828896,104.0,58.5,-38.27999877929688,-30.23999977111816,-0.1603460013866425,0.5993710160255432,0.5448495149612427,0.7567620277404785,-0.2057999968528748,0.01744198799133301,-1.338589310646057
2322,2322,307,2021-03-12 13:15:50,267.379679144385,503,996,434,974,69,22,2021-03-12 13:15:50.267,-0.2823324203491211,0.7875466346740723,0.3038817048072815,-1.403047561645508,1010.4345703125,9.54310417175293,2.257877826690674,-0.03692819550633431,-0.05858954414725304,-0.04367584362626076,-0.03834952041506767,104.0,58.55999755859375,-38.27999877929688,-30.29999923706055,-0.1606539934873581,0.5992249846458435,0.5445579886436462,0.7567499876022339,-0.2060289978981018,0.01635380834341049,-1.338436722755432
2323,2323,307,2021-03-12 13:15:50,300.8021390374332,503,997,433,975,70,22,2021-03-12 13:15:50.301,-0.3364906311035156,0.9555437564849854,0.3669092059135437,-1.403047561645508,1010.4345703125,9.539801597595217,2.27184009552002,-0.03291808068752289,0.01810949668288231,-0.03834952041506767,0.009587380103766918,104.0,58.61999893188477,-38.27999877929688,-30.29999923706055,-0.1608130037784576,0.5985879898071289,0.5432546138763428,0.7571679949760437,-0.2062200009822845,0.01448859833180904,-1.336979031562805
2324,2324,307,2021-03-12 13:15:50,334.22459893048125,500,996,431,974,69,22,2021-03-12 13:15:50.334,-0.2961130142211914,0.5791757106781006,0.339911162853241,-1.403047561645508,1010.4345703125,9.542519569396973,2.260347604751587,-0.03465045988559723,0.01384843792766333,-0.02982740476727486,0.02343581803143024,104.0,58.68000030517578,-38.27999877929688,-30.35999870300293,-0.160959005355835,0.5990380048751831,0.5443709492683411,0.7567620277404785,-0.2062879949808121,0.01532850228250027,-1.338178277015686
2325,2325,307,2021-03-12 13:15:50,367.64705882352933,497,997,428,975,69,22,2021-03-12 13:15:50.368,-0.29052734375,1.116794586181641,0.336015909910202,-1.403047561645508,1010.4345703125,9.541722297668457,2.263818264007568,-0.03075520507991314,-0.03302319720387459,-0.02556634694337845,-0.01704423129558563,104.0,58.73999786376953,-38.27999877929688,-30.42000007629395,-0.1613799929618835,0.5987769961357117,0.5437048673629761,0.7567980289459229,-0.2065880000591278,0.01358470879495144,-1.337825655937195
2326,2326,307,2021-03-12 13:15:50,401.06951871657753,497,996,427,973,70,23,2021-03-12 13:15:50.401,-0.2767372131347656,0.8893973827362059,0.3473467230796814,-1.403047561645508,1010.4345703125,9.54229736328125,2.261372089385986,-0.0325092077255249,0.02024002373218536,-0.02982740476727486,-0.00532632227987051,104.0,58.73999786376953,-38.27999877929688,-30.42000007629395,-0.1613990068435669,0.5988759994506836,0.5446761846542358,0.7566859722137451,-0.2066970020532608,0.01437488757073879,-1.338079810142517
2327,2327,307,2021-03-12 13:15:50,434.4919786096256,496,995,427,972,69,23,2021-03-12 13:15:50.434,-0.449061393737793,0.90354585647583,0.2845785617828369,-1.379266738891602,1010.431884765625,9.54223918914795,2.26158881187439,-0.03199030086398125,-0.01704423129558563,-0.03195793181657791,0.02769687585532665,103.0,58.79999923706055,-38.34000015258789,-30.35999870300293,-0.1616059988737107,0.5988109707832336,0.5450811386108398,0.7566310167312622,-0.2069219946861267,0.0141441123560071,-1.338054180145264
2328,2328,307,2021-03-12 13:15:50,467.9144385026737,495,995,431,972,64,23,2021-03-12 13:15:50.468,-0.2774553298950195,0.7440853118896484,0.2974278330802917,-1.379266738891602,1010.431884765625,9.543015480041504,2.258243560791016,-0.03526274487376213,-0.007456851191818714,-0.05539375171065331,-0.008522115647792816,103.0,58.79999923706055,-38.52000045776367,-30.35999870300293,-0.1616850048303604,0.5989320278167725,0.5470762252807617,0.7564399838447571,-0.2072069942951202,0.01561385206878185,-1.33839762210846
2329,2329,307,2021-03-12 13:15:50,501.3368983957219,494,995,426,973,68,22,2021-03-12 13:15:50.501,-0.3718976974487305,1.011424779891968,0.3350903391838074,-1.379266738891602,1010.431884765625,9.5416898727417,2.263843059539795,-0.03461801633238792,0.02237055450677872,-0.02237055450677872,-0.03302319720387459,103.0,58.79999923706055,-38.52000045776367,-30.35999870300293,-0.161642998456955,0.598704993724823,0.5467385649681091,0.7566230297088623,-0.2072270065546036,0.01529051177203655,-1.337811470031739
2330,2330,307,2021-03-12 13:15:50,534.75935828877,494,994,426,972,68,22,2021-03-12 13:15:50.535,-0.3580303192138672,0.3277914524078369,0.4620710015296936,-1.379266738891602,1010.431884765625,9.537399291992188,2.281888484954834,-0.03231178596615791,0.09374327212572098,-0.03089267015457153,-0.05219795927405357,103.0,58.79999923706055,-38.63999938964844,-30.35999870300293,-0.1611209958791733,0.5980769991874695,0.5442438125610352,0.7573519945144653,-0.2067839950323105,0.01415916066616774,-1.335924029350281
2331,2331,307,2021-03-12 13:15:50,568.1818181818181,494,996,430,973,64,23,2021-03-12 13:15:50.568,-0.2917985916137695,1.522794723510742,0.2939323782920837,-1.379266738891602,1010.431884765625,9.533416748046877,2.298351287841797,-0.04134410992264748,-0.02024002373218536,-0.03834952041506767,-0.02769687585532665,103.0,58.79999923706055,-38.70000076293945,-30.35999870300293,-0.1603659987449646,0.5975779891014099,0.5472005009651184,0.7578719854354858,-0.2069099992513657,0.01798665523529053,-1.334185123443604
2332,2332,307,2021-03-12 13:15:50,601.6042780748662,495,996,425,974,70,22,2021-03-12 13:15:50.602,-0.2293033599853516,0.4401824474334717,0.3584713637828827,-1.31849479675293,1010.424560546875,9.537959098815918,2.279630661010742,-0.02926861867308617,-0.1651159971952439,-0.01065264455974102,0.06178534030914306,103.0,58.8599967956543,-38.81999969482422,-30.35999870300293,-0.1618330031633377,0.5979809761047363,0.5448688864707947,0.7571099996566772,-0.2073940038681031,0.01283848751336336,-1.336169600486755
2333,2333,307,2021-03-12 13:15:50,635.0267379679143,496,998,427,976,69,22,2021-03-12 13:15:50.635,-0.5070819854736328,1.322386503219604,0.3340858221054077,-1.31849479675293,1010.424560546875,9.54279899597168,2.259339332580566,-0.0240367092192173,0.001065264455974102,-0.04580637067556381,0.06391586363315582,103.0,58.8599967956543,-38.81999969482422,-30.29999923706055,-0.1620970070362091,0.5987740159034729,0.5422047972679138,0.7565720081329346,-0.2068620026111603,0.01063842047005892,-1.33830189704895
2334,2334,307,2021-03-12 13:15:50,668.4491978609625,500,998,432,976,68,22,2021-03-12 13:15:50.668,-0.1772422790527344,0.02715349197387696,0.2730300426483154,-1.31849479675293,1010.424560546875,9.543359756469727,2.256914854049683,-0.0252301562577486,-0.04687163606286049,-0.03195793181657791,-0.03408846259117126,103.0,58.79999923706055,-38.81999969482422,-30.29999923706055,-0.1622049957513809,0.5988479852676392,0.5431548357009888,0.7564409971237183,-0.2070389986038208,0.01117858197540045,-1.338549852371216
2335,2335,307,2021-03-12 13:15:50,701.8716577540108,505,992,437,969,68,23,2021-03-12 13:15:50.702,-0.3420143127441406,0.9440805912017822,0.3431751728057861,-1.31849479675293,1010.424560546875,9.540536880493164,2.268938064575196,-0.01876081526279449,-0.01384843792766333,-0.02024002373218536,-0.01810949668288231,104.0,58.79999923706055,-38.81999969482422,-30.29999923706055,-0.1622380018234253,0.5983269810676575,0.5400355458259583,0.7569029927253723,-0.2068350017070771,0.008268355391919613,-1.337302684783936
